Date,Watch time (hours)
2020-09-21 12:55:00,16667.11
2020-09-21 13:00:00,35822.36
2020-09-21 13:05:00,37664.76
2020-09-21 13:10:00,41848.5
2020-09-21 13:15:00,21568.75
2020-09-21 13:20:00,53181.67
2020-09-21 13:25:00,44673.21
2020-09-21 13:30:00,29726.92
2020-09-21 13:35:00,19260.78
2020-09-21 13:40:00,18109.0
2020-09-21 13:45:00,21014.44
2020-09-21 13:50:00,18503.36
2020-09-21 13:55:00,43335.59
2020-09-21 14:00:00,25544.74
2020-09-21 14:05:00,55656.86
2020-09-21 14:10:00,20680.76
2020-09-21 14:15:00,24883.35
2020-09-21 14:20:00,63066.92
2020-09-21 14:25:00,60479.54
2020-09-21 14:30:00,35945.47
2020-09-21 14:35:00,29589.65
2020-09-21 14:40:00,31740.76
2020-09-21 14:45:00,24346.8
2020-09-21 14:50:00,16283.69
2020-09-21 14:55:00,16866.94
2020-09-21 15:00:00,22506.17
2020-09-21 15:05:00,43088.36
2020-09-21 15:10:00,23516.48
2020-09-21 15:15:00,32187.45
2020-09-21 15:20:00,25337.5
2020-09-21 15:25:00,39414.57
2020-09-21 15:30:00,17610.73
2020-09-21 15:35:00,43293.15
2020-09-21 15:40:00,46896.82
2020-09-21 15:45:00,86696.95
2020-09-21 15:50:00,31312.91
2020-09-21 15:55:00,44674.62
2020-09-21 16:00:00,50160.34
2020-09-21 16:05:00,58245.57
2020-09-21 16:10:00,19475.29
2020-09-21 16:15:00,33377.79
2020-09-21 16:20:00,24951.3
2020-09-21 16:25:00,53779.25
2020-09-21 16:30:00,31888.05
2020-09-21 16:35:00,48149.85
2020-09-21 16:40:00,70545.69
2020-09-21 16:45:00,61940.77
2020-09-21 16:50:00,51554.23
2020-09-21 16:55:00,85631.47
2020-09-21 17:00:00,63100.53
2020-09-21 17:05:00,39776.95
2020-09-21 17:10:00,62461.69
2020-09-21 17:15:00,23005.05
2020-09-21 17:20:00,33354.85
2020-09-21 17:25:00,24364.64
2020-09-21 17:30:00,28360.64
2020-09-21 17:35:00,96642.39
2020-09-21 17:40:00,44059.44
2020-09-21 17:45:00,71080.16
2020-09-21 17:50:00,90832.94
2020-09-21 17:55:00,25783.6
2020-09-21 18:00:00,78585.85
2020-09-21 18:05:00,46490.95
2020-09-21 18:10:00,37404.25
2020-09-21 18:15:00,52480.7
2020-09-21 18:20:00,49511.34
2020-09-21 18:25:00,36884.08
2020-09-21 18:30:00,27644.37
2020-09-21 18:35:00,38340.59
2020-09-21 18:40:00,50499.9
2020-09-21 18:45:00,60370.29
2020-09-21 18:50:00,75333.47
2020-09-21 18:55:00,33983.41
2020-09-21 19:00:00,30402.11
2020-09-21 19:05:00,52915.52
2020-09-21 19:10:00,35575.27
2020-09-21 19:15:00,66369.04
2020-09-21 19:20:00,90076.69
2020-09-21 19:25:00,29563.33
2020-09-21 19:30:00,74669.05
2020-09-21 19:35:00,50146.14
2020-09-21 19:40:00,26388.3
2020-09-21 19:45:00,45052.4
2020-09-21 19:50:00,42195.25
2020-09-21 19:55:00,95693.71
2020-09-21 20:00:00,33464.65
2020-09-21 20:05:00,75673.41
2020-09-21 20:10:00,33440.74
2020-09-21 20:15:00,95053.54
2020-09-21 20:20:00,67656.64
2020-09-21 20:25:00,50241.24
2020-09-21 20:30:00,79071.29
2020-09-21 20:35:00,46002.99
2020-09-21 20:40:00,43537.86
2020-09-21 20:45:00,76510.29
2020-09-21 20:50:00,31825.36
2020-09-21 20:55:00,24138.52
2020-09-21 21:00:00,79923.54
2020-09-21 21:05:00,42778.73
2020-09-21 21:10:00,56541.38
2020-09-21 21:15:00,62256.56
2020-09-21 21:20:00,80595.08
2020-09-21 21:25:00,75097.79
2020-09-21 21:30:00,57931.03
2020-09-21 21:35:00,106245.66
2020-09-21 21:40:00,82819.11
2020-09-21 21:45:00,57065.07
2020-09-21 21:50:00,47765.97
2020-09-21 21:55:00,30892.67
2020-09-21 22:00:00,70489.32
2020-09-21 22:05:00,52322.9
2020-09-21 22:10:00,42641.59
2020-09-21 22:15:00,38974.14
2020-09-21 22:20:00,40705.01
2020-09-21 22:25:00,106195.48
2020-09-21 22:30:00,83334.0
2020-09-21 22:35:00,27320.65
2020-09-21 22:40:00,37068.32
2020-09-21 22:45:00,68735.8
2020-09-21 22:50:00,82101.94
2020-09-21 22:55:00,54805.55
2020-09-21 23:00:00,41375.04
2020-09-21 23:05:00,22623.05
2020-09-21 23:10:00,65886.98
2020-09-21 23:15:00,25019.64
2020-09-21 23:20:00,58155.22
2020-09-21 23:25:00,70117.96
2020-09-21 23:30:00,97127.55
2020-09-21 23:35:00,62615.25
2020-09-21 23:40:00,25540.64
2020-09-21 23:45:00,85011.64
2020-09-21 23:50:00,33699.46
2020-09-21 23:55:00,41976.3
2020-09-22 00:00:00,28437.44
2020-09-22 00:05:00,13870.67
2020-09-22 00:10:00,10717.49
2020-09-22 00:15:00,12673.43
2020-09-22 00:20:00,14025.48
2020-09-22 00:25:00,14229.33
2020-09-22 00:30:00,13791.15
2020-09-22 00:35:00,9597.35
2020-09-22 00:40:00,32259.55
2020-09-22 00:45:00,15966.46
2020-09-22 00:50:00,19132.89
2020-09-22 00:55:00,14230.97
2020-09-22 01:00:00,24913.34
2020-09-22 01:05:00,7630.82
2020-09-22 01:10:00,21601.53
2020-09-22 01:15:00,13451.03
2020-09-22 01:20:00,14025.5
2020-09-22 01:25:00,14962.8
2020-09-22 01:30:00,25397.86
2020-09-22 01:35:00,30479.3
2020-09-22 01:40:00,8795.21
2020-09-22 01:45:00,9508.53
2020-09-22 01:50:00,11360.06
2020-09-22 01:55:00,23422.7
2020-09-22 02:00:00,26819.68
2020-09-22 02:05:00,29570.84
2020-09-22 02:10:00,27547.6
2020-09-22 02:15:00,21660.08
2020-09-22 02:20:00,16114.39
2020-09-22 02:25:00,24094.13
2020-09-22 02:30:00,17709.45
2020-09-22 02:35:00,37411.1
2020-09-22 02:40:00,16897.76
2020-09-22 02:45:00,12187.33
2020-09-22 02:50:00,22154.01
2020-09-22 02:55:00,10285.16
2020-09-22 03:00:00,16029.33
2020-09-22 03:05:00,23184.43
2020-09-22 03:10:00,28795.68
2020-09-22 03:15:00,13180.69
2020-09-22 03:20:00,23731.99
2020-09-22 03:25:00,13109.22
2020-09-22 03:30:00,14977.43
2020-09-22 03:35:00,11259.84
2020-09-22 03:40:00,15539.89
2020-09-22 03:45:00,17308.61
2020-09-22 03:50:00,9402.71
2020-09-22 03:55:00,13937.99
2020-09-22 04:00:00,16420.2
2020-09-22 04:05:00,7977.24
2020-09-22 04:10:00,30511.03
2020-09-22 04:15:00,11093.91
2020-09-22 04:20:00,28175.51
2020-09-22 04:25:00,18761.72
2020-09-22 04:30:00,12010.01
2020-09-22 04:35:00,9094.35
2020-09-22 04:40:00,14591.25
2020-09-22 04:45:00,28019.54
2020-09-22 04:50:00,9990.48
2020-09-22 04:55:00,38124.06
2020-09-22 05:00:00,11346.81
2020-09-22 05:05:00,13229.2
2020-09-22 05:10:00,12406.56
2020-09-22 05:15:00,22125.53
2020-09-22 05:20:00,14093.79
2020-09-22 05:25:00,11402.13
2020-09-22 05:30:00,10652.19
2020-09-22 05:35:00,13369.52
2020-09-22 05:40:00,12246.34
2020-09-22 05:45:00,17301.82
2020-09-22 05:50:00,24082.17
2020-09-22 05:55:00,13896.75
2020-09-22 06:00:00,13390.48
2020-09-22 06:05:00,23076.73
2020-09-22 06:10:00,10042.93
2020-09-22 06:15:00,33453.39
2020-09-22 06:20:00,9244.88
2020-09-22 06:25:00,17342.68
2020-09-22 06:30:00,18297.22
2020-09-22 06:35:00,7538.66
2020-09-22 06:40:00,14776.26
2020-09-22 06:45:00,16461.5
2020-09-22 06:50:00,36553.33
2020-09-22 06:55:00,13212.36
2020-09-22 07:00:00,11085.19
2020-09-22 07:05:00,14489.58
2020-09-22 07:10:00,20805.04
2020-09-22 07:15:00,33313.57
2020-09-22 07:20:00,12342.18
2020-09-22 07:25:00,19704.03
2020-09-22 07:30:00,26582.58
2020-09-22 07:35:00,7659.7
2020-09-22 07:40:00,11062.5
2020-09-22 07:45:00,34084.07
2020-09-22 07:50:00,28259.96
2020-09-22 07:55:00,11794.41
2020-09-22 08:00:00,10615.11
2020-09-22 08:05:00,14901.4
2020-09-22 08:10:00,12888.26
2020-09-22 08:15:00,34028.37
2020-09-22 08:20:00,22722.81
2020-09-22 08:25:00,30949.46
2020-09-22 08:30:00,9827.98
2020-09-22 08:35:00,16538.78
2020-09-22 08:40:00,16946.32
2020-09-22 08:45:00,12054.55
2020-09-22 08:50:00,32392.15
2020-09-22 08:55:00,11810.38
2020-09-22 09:00:00,9082.22
2020-09-22 09:05:00,29375.85
2020-09-22 09:10:00,23019.27
2020-09-22 09:15:00,18888.58
2020-09-22 09:20:00,13987.32
2020-09-22 09:25:00,27525.17
2020-09-22 09:30:00,14324.14
2020-09-22 09:35:00,18238.88
2020-09-22 09:40:00,28569.44
2020-09-22 09:45:00,24018.03
2020-09-22 09:50:00,35010.74
2020-09-22 09:55:00,38748.55
2020-09-22 10:00:00,23769.95
2020-09-22 10:05:00,34721.46
2020-09-22 10:10:00,37857.31
2020-09-22 10:15:00,28713.16
2020-09-22 10:20:00,40851.88
2020-09-22 10:25:00,41671.36
2020-09-22 10:30:00,12265.56
2020-09-22 10:35:00,32777.88
2020-09-22 10:40:00,24324.09
2020-09-22 10:45:00,21462.84
2020-09-22 10:50:00,22736.25
2020-09-22 10:55:00,15788.16
2020-09-22 11:00:00,20867.23
2020-09-22 11:05:00,19868.24
2020-09-22 11:10:00,13513.08
2020-09-22 11:15:00,28099.86
2020-09-22 11:20:00,12665.91
2020-09-22 11:25:00,13866.43
2020-09-22 11:30:00,30006.25
2020-09-22 11:35:00,22490.81
2020-09-22 11:40:00,24758.03
2020-09-22 11:45:00,18315.76
2020-09-22 11:50:00,21767.28
2020-09-22 11:55:00,15898.4
2020-09-22 12:00:00,28449.56
2020-09-22 12:05:00,21614.52
2020-09-22 12:10:00,20376.24
2020-09-22 12:15:00,11753.7
2020-09-22 12:20:00,33190.52
2020-09-22 12:25:00,51352.87
2020-09-22 12:30:00,18334.95
2020-09-22 12:35:00,43951.57
2020-09-22 12:40:00,39251.13
2020-09-22 12:45:00,24375.93
2020-09-22 12:50:00,37099.18
2020-09-22 12:55:00,27908.01
2020-09-22 13:00:00,28723.07
2020-09-22 13:05:00,18887.94
2020-09-22 13:10:00,13348.84
2020-09-22 13:15:00,39998.24
2020-09-22 13:20:00,38148.08
2020-09-22 13:25:00,14613.22
2020-09-22 13:30:00,26775.89
2020-09-22 13:35:00,36743.04
2020-09-22 13:40:00,31790.63
2020-09-22 13:45:00,30092.66
2020-09-22 13:50:00,58676.13
2020-09-22 13:55:00,36864.72
2020-09-22 14:00:00,18810.94
2020-09-22 14:05:00,40518.72
2020-09-22 14:10:00,27890.48
2020-09-22 14:15:00,19340.94
2020-09-22 14:20:00,12064.7
2020-09-22 14:25:00,22820.86
2020-09-22 14:30:00,66101.0
2020-09-22 14:35:00,30345.99
2020-09-22 14:40:00,25867.89
2020-09-22 14:45:00,21159.44
2020-09-22 14:50:00,34122.99
2020-09-22 14:55:00,30332.82
2020-09-22 15:00:00,16058.23
2020-09-22 15:05:00,16801.65
2020-09-22 15:10:00,23975.66
2020-09-22 15:15:00,17075.32
2020-09-22 15:20:00,94234.98
2020-09-22 15:25:00,38462.67
2020-09-22 15:30:00,34712.29
2020-09-22 15:35:00,57289.53
2020-09-22 15:40:00,25937.32
2020-09-22 15:45:00,27072.49
2020-09-22 15:50:00,46452.07
2020-09-22 15:55:00,49648.96
2020-09-22 16:00:00,52716.04
2020-09-22 16:05:00,77475.43
2020-09-22 16:10:00,38597.84
2020-09-22 16:15:00,33495.95
2020-09-22 16:20:00,69701.92
2020-09-22 16:25:00,79666.91
2020-09-22 16:30:00,36382.25
2020-09-22 16:35:00,66763.89
2020-09-22 16:40:00,96970.36
2020-09-22 16:45:00,33833.89
2020-09-22 16:50:00,29299.87
2020-09-22 16:55:00,57029.5
2020-09-22 17:00:00,28155.85
2020-09-22 17:05:00,31303.24
2020-09-22 17:10:00,49045.42
2020-09-22 17:15:00,60475.61
2020-09-22 17:20:00,59692.06
2020-09-22 17:25:00,45761.9
2020-09-22 17:30:00,36892.83
2020-09-22 17:35:00,29397.77
2020-09-22 17:40:00,31817.07
2020-09-22 17:45:00,21635.01
2020-09-22 17:50:00,91744.54
2020-09-22 17:55:00,61184.1
2020-09-22 18:00:00,67777.69
2020-09-22 18:05:00,39717.89
2020-09-22 18:10:00,76084.23
2020-09-22 18:15:00,61660.21
2020-09-22 18:20:00,56633.66
2020-09-22 18:25:00,41907.69
2020-09-22 18:30:00,80215.07
2020-09-22 18:35:00,39865.56
2020-09-22 18:40:00,86862.65
2020-09-22 18:45:00,16835.31
2020-09-22 18:50:00,57838.24
2020-09-22 18:55:00,21771.58
2020-09-22 19:00:00,46801.49
2020-09-22 19:05:00,56445.36
2020-09-22 19:10:00,50329.39
2020-09-22 19:15:00,56891.64
2020-09-22 19:20:00,114410.57
2020-09-22 19:25:00,27664.24
2020-09-22 19:30:00,66961.05
2020-09-22 19:35:00,40526.05
2020-09-22 19:40:00,64669.07
2020-09-22 19:45:00,79538.62
2020-09-22 19:50:00,75109.17
2020-09-22 19:55:00,41356.41
2020-09-22 20:00:00,39047.72
2020-09-22 20:05:00,98811.14
2020-09-22 20:10:00,35176.81
2020-09-22 20:15:00,59512.96
2020-09-22 20:20:00,35294.69
2020-09-22 20:25:00,41192.99
2020-09-22 20:30:00,108500.82
2020-09-22 20:35:00,88928.21
2020-09-22 20:40:00,73713.87
2020-09-22 20:45:00,23814.67
2020-09-22 20:50:00,38908.91
2020-09-22 20:55:00,60113.54
2020-09-22 21:00:00,50800.38
2020-09-22 21:05:00,34469.23
2020-09-22 21:10:00,87176.89
2020-09-22 21:15:00,62730.78
2020-09-22 21:20:00,30783.34
2020-09-22 21:25:00,72317.03
2020-09-22 21:30:00,52629.46
2020-09-22 21:35:00,55505.41
2020-09-22 21:40:00,43663.09
2020-09-22 21:45:00,26053.54
2020-09-22 21:50:00,41316.68
2020-09-22 21:55:00,64620.0
2020-09-22 22:00:00,57551.25
2020-09-22 22:05:00,38289.14
2020-09-22 22:10:00,48881.63
2020-09-22 22:15:00,61044.0
2020-09-22 22:20:00,60410.91
2020-09-22 22:25:00,58241.72
2020-09-22 22:30:00,83059.46
2020-09-22 22:35:00,47541.34
2020-09-22 22:40:00,59558.84
2020-09-22 22:45:00,53674.9
2020-09-22 22:50:00,101286.88
2020-09-22 22:55:00,28964.66
2020-09-22 23:00:00,69501.82
2020-09-22 23:05:00,63022.66
2020-09-22 23:10:00,47308.17
2020-09-22 23:15:00,35595.0
2020-09-22 23:20:00,17297.52
2020-09-22 23:25:00,17777.53
2020-09-22 23:30:00,35265.35
2020-09-22 23:35:00,52376.13
2020-09-22 23:40:00,38987.16
2020-09-22 23:45:00,50938.8
2020-09-22 23:50:00,76406.28
2020-09-22 23:55:00,72531.83
2020-09-23 00:00:00,10822.27
2020-09-23 00:05:00,25801.27
2020-09-23 00:10:00,10910.65
2020-09-23 00:15:00,7877.08
2020-09-23 00:20:00,12868.93
2020-09-23 00:25:00,23586.93
2020-09-23 00:30:00,16233.92
2020-09-23 00:35:00,12827.5
2020-09-23 00:40:00,12449.57
2020-09-23 00:45:00,20836.11
2020-09-23 00:50:00,14492.83
2020-09-23 00:55:00,17587.63
2020-09-23 01:00:00,11898.11
2020-09-23 01:05:00,27993.62
2020-09-23 01:10:00,19075.71
2020-09-23 01:15:00,13129.84
2020-09-23 01:20:00,28547.15
2020-09-23 01:25:00,14435.17
2020-09-23 01:30:00,11136.82
2020-09-23 01:35:00,37138.52
2020-09-23 01:40:00,32584.72
2020-09-23 01:45:00,19892.56
2020-09-23 01:50:00,13558.88
2020-09-23 01:55:00,10430.13
2020-09-23 02:00:00,13805.16
2020-09-23 02:05:00,30598.99
2020-09-23 02:10:00,24353.07
2020-09-23 02:15:00,9380.31
2020-09-23 02:20:00,20186.2
2020-09-23 02:25:00,14642.42
2020-09-23 02:30:00,13951.8
2020-09-23 02:35:00,37870.3
2020-09-23 02:40:00,18530.97
2020-09-23 02:45:00,12108.77
2020-09-23 02:50:00,17607.89
2020-09-23 02:55:00,25937.04
2020-09-23 03:00:00,15565.45
2020-09-23 03:05:00,12262.75
2020-09-23 03:10:00,14277.49
2020-09-23 03:15:00,32609.45
2020-09-23 03:20:00,34712.56
2020-09-23 03:25:00,35066.43
2020-09-23 03:30:00,15578.29
2020-09-23 03:35:00,10043.66
2020-09-23 03:40:00,19413.58
2020-09-23 03:45:00,15664.12
2020-09-23 03:50:00,22481.27
2020-09-23 03:55:00,10962.16
2020-09-23 04:00:00,9217.75
2020-09-23 04:05:00,24878.39
2020-09-23 04:10:00,20170.53
2020-09-23 04:15:00,8179.0
2020-09-23 04:20:00,26296.81
2020-09-23 04:25:00,13850.95
2020-09-23 04:30:00,10432.81
2020-09-23 04:35:00,12706.19
2020-09-23 04:40:00,19791.09
2020-09-23 04:45:00,33050.28
2020-09-23 04:50:00,35416.13
2020-09-23 04:55:00,11344.69
2020-09-23 05:00:00,20948.04
2020-09-23 05:05:00,27745.28
2020-09-23 05:10:00,24966.76
2020-09-23 05:15:00,31667.67
2020-09-23 05:20:00,6944.99
2020-09-23 05:25:00,19013.31
2020-09-23 05:30:00,23903.36
2020-09-23 05:35:00,38496.43
2020-09-23 05:40:00,16009.35
2020-09-23 05:45:00,19465.23
2020-09-23 05:50:00,31216.09
2020-09-23 05:55:00,6048.73
2020-09-23 06:00:00,26212.44
2020-09-23 06:05:00,6121.15
2020-09-23 06:10:00,10301.04
2020-09-23 06:15:00,22335.14
2020-09-23 06:20:00,21789.37
2020-09-23 06:25:00,39421.92
2020-09-23 06:30:00,28196.68
2020-09-23 06:35:00,15278.68
2020-09-23 06:40:00,23830.28
2020-09-23 06:45:00,9952.12
2020-09-23 06:50:00,23484.39
2020-09-23 06:55:00,8443.97
2020-09-23 07:00:00,5558.55
2020-09-23 07:05:00,11418.2
2020-09-23 07:10:00,18247.59
2020-09-23 07:15:00,31137.88
2020-09-23 07:20:00,39507.59
2020-09-23 07:25:00,9977.18
2020-09-23 07:30:00,11884.42
2020-09-23 07:35:00,25531.71
2020-09-23 07:40:00,23105.82
2020-09-23 07:45:00,43496.34
2020-09-23 07:50:00,7248.22
2020-09-23 07:55:00,11459.66
2020-09-23 08:00:00,17902.93
2020-09-23 08:05:00,14112.23
2020-09-23 08:10:00,10558.62
2020-09-23 08:15:00,28426.17
2020-09-23 08:20:00,11214.76
2020-09-23 08:25:00,26073.31
2020-09-23 08:30:00,34963.08
2020-09-23 08:35:00,10161.28
2020-09-23 08:40:00,15489.93
2020-09-23 08:45:00,13842.56
2020-09-23 08:50:00,14902.82
2020-09-23 08:55:00,24456.33
2020-09-23 09:00:00,10965.09
2020-09-23 09:05:00,16697.55
2020-09-23 09:10:00,17052.9
2020-09-23 09:15:00,14766.33
2020-09-23 09:20:00,31830.23
2020-09-23 09:25:00,18102.14
2020-09-23 09:30:00,29072.89
2020-09-23 09:35:00,20825.3
2020-09-23 09:40:00,24308.27
2020-09-23 09:45:00,14755.77
2020-09-23 09:50:00,12816.29
2020-09-23 09:55:00,18772.68
2020-09-23 10:00:00,16444.93
2020-09-23 10:05:00,32049.64
2020-09-23 10:10:00,19646.48
2020-09-23 10:15:00,10485.42
2020-09-23 10:20:00,16899.29
2020-09-23 10:25:00,22675.77
2020-09-23 10:30:00,13077.94
2020-09-23 10:35:00,11512.0
2020-09-23 10:40:00,13066.4
2020-09-23 10:45:00,11965.31
2020-09-23 10:50:00,8668.68
2020-09-23 10:55:00,19939.73
2020-09-23 11:00:00,45964.66
2020-09-23 11:05:00,17982.06
2020-09-23 11:10:00,40554.61
2020-09-23 11:15:00,25661.11
2020-09-23 11:20:00,19211.88
2020-09-23 11:25:00,21215.63
2020-09-23 11:30:00,26325.68
2020-09-23 11:35:00,42999.63
2020-09-23 11:40:00,28933.94
2020-09-23 11:45:00,38894.69
2020-09-23 11:50:00,22208.91
2020-09-23 11:55:00,56877.09
2020-09-23 12:00:00,35553.36
2020-09-23 12:05:00,19551.66
2020-09-23 12:10:00,26233.34
2020-09-23 12:15:00,15940.17
2020-09-23 12:20:00,13851.36
2020-09-23 12:25:00,61812.02
2020-09-23 12:30:00,32094.89
2020-09-23 12:35:00,37902.02
2020-09-23 12:40:00,48642.17
2020-09-23 12:45:00,50082.51
2020-09-23 12:50:00,49893.63
2020-09-23 12:55:00,42444.92
2020-09-23 13:00:00,36665.22
2020-09-23 13:05:00,14916.09
2020-09-23 13:10:00,47599.35
2020-09-23 13:15:00,33801.43
2020-09-23 13:20:00,43657.96
2020-09-23 13:25:00,30655.35
2020-09-23 13:30:00,59204.61
2020-09-23 13:35:00,35768.07
2020-09-23 13:40:00,24525.69
2020-09-23 13:45:00,23024.58
2020-09-23 13:50:00,39133.39
2020-09-23 13:55:00,55454.91
2020-09-23 14:00:00,36398.81
2020-09-23 14:05:00,79152.14
2020-09-23 14:10:00,32911.73
2020-09-23 14:15:00,20990.52
2020-09-23 14:20:00,45338.21
2020-09-23 14:25:00,14311.95
2020-09-23 14:30:00,33395.13
2020-09-23 14:35:00,16886.53
2020-09-23 14:40:00,36384.59
2020-09-23 14:45:00,28977.16
2020-09-23 14:50:00,69660.7
2020-09-23 14:55:00,28240.04
2020-09-23 15:00:00,48022.72
2020-09-23 15:05:00,65544.89
2020-09-23 15:10:00,53617.7
2020-09-23 15:15:00,38670.24
2020-09-23 15:20:00,40223.33
2020-09-23 15:25:00,20678.36
2020-09-23 15:30:00,72357.2
2020-09-23 15:35:00,38472.73
2020-09-23 15:40:00,50910.59
2020-09-23 15:45:00,36350.52
2020-09-23 15:50:00,89906.59
2020-09-23 15:55:00,28221.41
2020-09-23 16:00:00,19121.53
2020-09-23 16:05:00,18774.46
2020-09-23 16:10:00,53703.94
2020-09-23 16:15:00,23155.29
2020-09-23 16:20:00,21788.51
2020-09-23 16:25:00,17606.28
2020-09-23 16:30:00,19044.41
2020-09-23 16:35:00,20404.3
2020-09-23 16:40:00,39613.6
2020-09-23 16:45:00,73598.64
2020-09-23 16:50:00,64476.51
2020-09-23 16:55:00,65639.34
2020-09-23 17:00:00,28259.45
2020-09-23 17:05:00,41025.38
2020-09-23 17:10:00,29874.05
2020-09-23 17:15:00,63244.23
2020-09-23 17:20:00,102156.5
2020-09-23 17:25:00,18264.98
2020-09-23 17:30:00,46840.91
2020-09-23 17:35:00,35219.19
2020-09-23 17:40:00,80542.61
2020-09-23 17:45:00,100628.56
2020-09-23 17:50:00,21784.44
2020-09-23 17:55:00,55109.61
2020-09-23 18:00:00,48790.53
2020-09-23 18:05:00,41607.14
2020-09-23 18:10:00,87130.28
2020-09-23 18:15:00,69434.39
2020-09-23 18:20:00,34446.86
2020-09-23 18:25:00,87106.94
2020-09-23 18:30:00,62448.36
2020-09-23 18:35:00,44080.81
2020-09-23 18:40:00,62439.12
2020-09-23 18:45:00,27550.49
2020-09-23 18:50:00,34471.79
2020-09-23 18:55:00,60936.99
2020-09-23 19:00:00,74960.76
2020-09-23 19:05:00,24562.29
2020-09-23 19:10:00,101312.05
2020-09-23 19:15:00,37488.14
2020-09-23 19:20:00,72890.63
2020-09-23 19:25:00,31549.78
2020-09-23 19:30:00,97943.63
2020-09-23 19:35:00,53199.7
2020-09-23 19:40:00,56206.35
2020-09-23 19:45:00,56115.04
2020-09-23 19:50:00,69842.34
2020-09-23 19:55:00,48930.53
2020-09-23 20:00:00,55587.38
2020-09-23 20:05:00,85825.49
2020-09-23 20:10:00,34666.16
2020-09-23 20:15:00,46661.83
2020-09-23 20:20:00,45850.28
2020-09-23 20:25:00,54788.73
2020-09-23 20:30:00,17890.59
2020-09-23 20:35:00,63621.71
2020-09-23 20:40:00,76958.02
2020-09-23 20:45:00,29269.83
2020-09-23 20:50:00,101197.4
2020-09-23 20:55:00,125057.17
2020-09-23 21:00:00,98470.2
2020-09-23 21:05:00,54458.39
2020-09-23 21:10:00,66419.02
2020-09-23 21:15:00,53528.57
2020-09-23 21:20:00,18577.47
2020-09-23 21:25:00,63239.31
2020-09-23 21:30:00,55004.14
2020-09-23 21:35:00,41923.11
2020-09-23 21:40:00,76097.35
2020-09-23 21:45:00,66223.51
2020-09-23 21:50:00,101220.78
2020-09-23 21:55:00,61126.4
2020-09-23 22:00:00,32517.27
2020-09-23 22:05:00,32296.12
2020-09-23 22:10:00,54783.75
2020-09-23 22:15:00,88240.58
2020-09-23 22:20:00,56896.19
2020-09-23 22:25:00,41430.44
2020-09-23 22:30:00,21155.48
2020-09-23 22:35:00,40349.4
2020-09-23 22:40:00,44067.45
2020-09-23 22:45:00,51737.41
2020-09-23 22:50:00,109736.4
2020-09-23 22:55:00,55431.25
2020-09-23 23:00:00,63087.92
2020-09-23 23:05:00,32819.02
2020-09-23 23:10:00,49836.83
2020-09-23 23:15:00,68763.35
2020-09-23 23:20:00,45191.88
2020-09-23 23:25:00,28160.15
2020-09-23 23:30:00,41909.87
2020-09-23 23:35:00,100505.42
2020-09-23 23:40:00,25159.63
2020-09-23 23:45:00,106118.31
2020-09-23 23:50:00,42856.85
2020-09-23 23:55:00,87726.81
2020-09-24 00:00:00,13330.18
2020-09-24 00:05:00,10969.95
2020-09-24 00:10:00,10992.54
2020-09-24 00:15:00,10381.25
2020-09-24 00:20:00,7975.6
2020-09-24 00:25:00,6710.73
2020-09-24 00:30:00,9532.54
2020-09-24 00:35:00,17539.04
2020-09-24 00:40:00,15382.56
2020-09-24 00:45:00,33137.98
2020-09-24 00:50:00,18567.29
2020-09-24 00:55:00,5540.19
2020-09-24 01:00:00,12350.48
2020-09-24 01:05:00,17113.49
2020-09-24 01:10:00,8612.36
2020-09-24 01:15:00,21823.61
2020-09-24 01:20:00,16938.31
2020-09-24 01:25:00,11514.22
2020-09-24 01:30:00,11505.49
2020-09-24 01:35:00,15729.97
2020-09-24 01:40:00,11942.16
2020-09-24 01:45:00,21170.06
2020-09-24 01:50:00,9158.98
2020-09-24 01:55:00,35801.61
2020-09-24 02:00:00,26014.92
2020-09-24 02:05:00,9544.21
2020-09-24 02:10:00,26409.91
2020-09-24 02:15:00,32497.73
2020-09-24 02:20:00,16201.3
2020-09-24 02:25:00,40048.49
2020-09-24 02:30:00,31359.27
2020-09-24 02:35:00,13720.89
2020-09-24 02:40:00,16065.18
2020-09-24 02:45:00,24158.43
2020-09-24 02:50:00,23729.56
2020-09-24 02:55:00,22762.71
2020-09-24 03:00:00,12831.73
2020-09-24 03:05:00,30729.76
2020-09-24 03:10:00,10607.52
2020-09-24 03:15:00,23937.78
2020-09-24 03:20:00,14607.86
2020-09-24 03:25:00,24631.49
2020-09-24 03:30:00,20941.09
2020-09-24 03:35:00,8657.05
2020-09-24 03:40:00,9625.75
2020-09-24 03:45:00,20158.7
2020-09-24 03:50:00,32980.55
2020-09-24 03:55:00,20358.62
2020-09-24 04:00:00,9355.76
2020-09-24 04:05:00,26037.9
2020-09-24 04:10:00,15806.75
2020-09-24 04:15:00,29881.33
2020-09-24 04:20:00,24237.72
2020-09-24 04:25:00,16822.23
2020-09-24 04:30:00,28617.52
2020-09-24 04:35:00,6358.22
2020-09-24 04:40:00,34774.34
2020-09-24 04:45:00,33879.7
2020-09-24 04:50:00,16234.23
2020-09-24 04:55:00,10590.57
2020-09-24 05:00:00,15995.36
2020-09-24 05:05:00,10193.6
2020-09-24 05:10:00,30817.84
2020-09-24 05:15:00,5312.62
2020-09-24 05:20:00,27862.51
2020-09-24 05:25:00,13262.35
2020-09-24 05:30:00,19904.53
2020-09-24 05:35:00,26390.01
